TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE
StkTrnEDDtls,VActr,int,,YES
StkTrnEDDtls,VATermId,varchar,32,YES
StkTrnEDDtls,VACompCode,varchar,16,YES
StkTrnEDhdr,TrnType,int,,NO
StkTrnEDhdr,TrnCtrlNo,int,,NO
StkTrnEDhdr,DocNoPrefix,varchar,8,YES
StkTrnEDhdr,DocNo,int,,YES
StkTrnEDhdr,DocDt,datetime,,YES
StkTrnEDhdr,EDBookNo,varchar,16,YES
StkTrnEDhdr,EDDocNo,int,,YES
StkTrnEDhdr,EDDate,datetime,,YES
StkTrnEDhdr,CustId,varchar,32,YES
StkTrnEDhdr,LRNo,varchar,32,YES
StkTrnEDhdr,LRdate,datetime,,YES
StkTrnEDhdr,VehicleNo,varchar,64,YES
StkTrnEDhdr,DriverName,varchar,64,YES
StkTrnEDhdr,RemovalDate,datetime,,YES
StkTrnEDhdr,RemovalTime,datetime,,YES
StkTrnEDhdr,EDRemarks,varchar,2000,YES
StkTrnEDhdr,EDVoidInd,int,,YES
StkTrnEDhdr,CopyNo,int,,YES
StkTrnEDhdr,VAUid,varchar,32,YES
StkTrnEDhdr,VActr,int,,YES
StkTrnEDhdr,VATermId,varchar,32,YES
StkTrnEDhdr,VACompCode,varchar,16,YES
StkTrnHdr,TrnType,int,,NO
StkTrnHdr,TrnCtrlNo,int,,NO
StkTrnHdr,DocNoPrefix,varchar,8,YES
StkTrnHdr,DocNo,int,,YES
StkTrnHdr,DocRsnCd,varchar,16,YES
StkTrnHdr,DocDt,datetime,,YES
StkTrnHdr,DocTime,datetime,,YES
StkTrnHdr,DocStat,varchar,4,YES
StkTrnHdr,PackCountDoc,int,,YES
StkTrnHdr,PackCountPhy,int,,YES
StkTrnHdr,PartyType,int,,YES
StkTrnHdr,PartyId,varchar,16,YES
StkTrnHdr,PartyStkDocNo,varchar,32,YES
StkTrnHdr,PartyStkDocDt,datetime,,YES
StkTrnHdr,OrdDocType,int,,YES
StkTrnHdr,OrdDocNoPrefix,varchar,8,YES
StkTrnHdr,OrdDocNo,int,,YES
StkTrnHdr,OrdDocDt,datetime,,YES
StkTrnHdr,AccDocTyp,int,,YES
StkTrnHdr,AccDocNo,varchar,32,YES
StkTrnHdr,AccDocDt,datetime,,YES
StkTrnHdr,TotDocValue,money,,YES
StkTrnHdr,TotDocDisc,money,,YES
StkTrnHdr,TotDocTax,money,,YES
StkTrnHdr,TotDocAddons,money,,YES
StkTrnHdr,TotDocDedns,money,,YES
StkTrnHdr,NetDocValue,money,,YES
StkTrnHdr,EnteredSizewise,bit,,YES
StkTrnHdr,TaxComp1,money,,YES
StkTrnHdr,TaxComp2,money,,YES
StkTrnHdr,TaxComp3,money,,YES
StkTrnHdr,TaxComp4,money,,YES
StkTrnHdr,TaxComp5,money,,YES
StkTrnHdr,FrwdRefTrnType,int,,YES
StkTrnHdr,FrwdRefCtrlNo,int,,YES
StkTrnHdr,BkwdRefTrnType,int,,YES
StkTrnHdr,BkwdRefCtrlNo,int,,YES
StkTrnHdr,DocVoidInd,int,,YES
StkTrnHdr,BilllvlDiscId,varchar,50,YES
StkTrnHdr,BillPassInd,int,,YES
StkTrnHdr,VAUid,varchar,32,YES
StkTrnHdr,VActr,int,,YES
StkTrnHdr,VATermId,varchar,32,YES
StkTrnHdr,VACompCode,varchar,16,YES
StkTrnHdr,DocRemarks,varchar,250,YES
StkTrnHdr,TotalLineItems,int,,YES
StkTrnHdr,SField1,varchar,256,YES
StkTrnHdr,SField2,varchar,256,YES
StkTrnHdr,SField3,varchar,256,YES
StkTrnHdr,SField4,varchar,256,YES
StkTrnHdr,SField5,varchar,256,YES
StkTrnHdr,NField1,int,,YES
StkTrnHdr,NField2,int,,YES
StkTrnHdr,NField3,int,,YES
StkTrnHdr,NField4,int,,YES
StkTrnHdr,NField5,int,,YES
StkTrnHdr,DField1,datetime,,YES
StkTrnHdr,DField2,datetime,,YES
StkTrnHdr,DField3,datetime,,YES
StkTrnHdr,BField1,bit,,YES
StkTrnHdr,BField2,bit,,YES
StkTrnHdr,ProdServInd,varchar,1,YES
StkTrnHdr,TotDocPriceFactor,money,,YES
StkTrnHdr,TotDocED,money,,YES
StkTrnHdr,TotDocEntBefTaxAddons,money,,YES
StkTrnHdr,TotDocEntBefTaxDedns,money,,YES
StkTrnHdr,TotDocEntAftTaxAddons,money,,YES
StkTrnHdr,TotDocEntAftTaxDedns,money,,YES
StkTrnHdr,PromoCode,varchar,32,YES
StkTrnHdr,PromoSlabSrlno,int,,YES
StkTrnHdr,PromoRemarks,varchar,256,YES
StkTrnHdr,PromoType,tinyint,,YES
StkTrnHdr,PromoDefType,tinyint,,YES
StkTrnHdr,PromoIssueTrnType,int,,YES
StkTrnHdr,PromoIssueTrnCtrlNo,int,,YES
StkTrnHdr,PromoFwdLinkType,int,,YES
StkTrnHdr,PromoFwdLinkCtrlNo,int,,YES
StkTrnHdr,PromoBillLevelOfferVal,money,,YES
StkTrnHdr,PromoItemLevelOfferVal,money,,YES
StkTrnHdr,PromoItemLevelDiscVal,money,,YES
StkTrnHdr,PromoBillLevelDiscDtls,varchar,128,YES
StkTrnHdr,ReasonCodeForCancel,varchar,50,YES
StkTrnHdr,GenDiscReason,varchar,250,YES
StkTrnHdr,LinkEtTrnType,int,,YES
StkTrnHdr,LinkEtTrnCtrlNo,int,,YES
StkTrnHdr,LinkPOVendor,varchar,16,YES
StkTrnHdr,TotRndOffValue,money,,YES
StkTrnHdr,TotDocAddonsTax,money,,YES
StkTrnHdr,SHOPERDBVER,int,,YES
StkTrnHdr,XS1,varchar,128,YES
StkTrnHdr,XS2,varchar,128,YES
StkTrnHdr,XS3,varchar,128,YES
StkTrnHdr,XS4,varchar,128,YES
StkTrnHdr,XS5,varchar,128,YES
StkTrnHdr,XS6,varchar,128,YES
StkTrnHdr,XS7,varchar,128,YES
StkTrnHdr,XS8,varchar,128,YES
StkTrnHdr,XI1,int,,YES
StkTrnHdr,XI2,int,,YES
StkTrnHdr,XI3,int,,YES
StkTrnHdr,XI4,int,,YES
StkTrnHdr,XM1,money,,YES
StkTrnHdr,XM2,money,,YES
StkTrnHdr,XM3,money,,YES
StkTrnHdr,XM4,money,,YES
StkTrnHdr,XD1,datetime,,YES
StkTrnHdr,XD2,datetime,,YES
StkTrnHdr,XD3,datetime,,YES
StkTrnHdr,XD4,datetime,,YES
StkTrnHdr,CS1,varchar,128,YES
StkTrnHdr,CS2,varchar,128,YES
StkTrnHdr,CS3,varchar,128,YES
StkTrnHdr,CS4,varchar,128,YES
StkTrnHdr,CS5,varchar,128,YES
StkTrnHdr,CS6,varchar,128,YES
StkTrnHdr,CS7,varchar,128,YES
StkTrnHdr,CS8,varchar,128,YES
StkTrnHdr,CI1,int,,YES
StkTrnHdr,CI2,int,,YES
StkTrnHdr,CI3,int,,YES
StkTrnHdr,CI4,int,,YES
StkTrnHdr,CM1,money,,YES
StkTrnHdr,CM2,money,,YES
StkTrnHdr,CM3,money,,YES
StkTrnHdr,CM4,money,,YES
StkTrnHdr,CD1,datetime,,YES
StkTrnHdr,CD2,datetime,,YES
StkTrnHdr,CD3,datetime,,YES
StkTrnHdr,CD4,datetime,,YES
StockCreditNote,DocNoPrefix,varchar,8,NO
StockCreditNote,DocNo,int,,NO
StockCreditNote,DocEntSrlNo,int,,NO
StockCreditNote,DocDt,datetime,,YES
StockCreditNote,Partyid,varchar,16,YES
StockCreditNote,PartyName,varchar,60,YES
StockCreditNote,RefDocNo,varchar,32,YES
StockCreditNote,Remarks,varchar,256,YES
StockCreditNote,Class1Cd,varchar,32,YES
StockCreditNote,Class2Cd,varchar,32,YES
StockCreditNote,Subclass1Cd,varchar,32,YES
StockCreditNote,SubClass2Cd,varchar,32,YES
StockCreditNote,SizeCd,varchar,32,YES
StockCreditNote,StockNo,varchar,32,YES
StockCreditNote,DocQty,real,,YES
StockCreditNote,DocRate,money,,YES
StockCreditNote,DocValue,money,,YES
StockCreditNote,DocNetValue,money,,YES
StockCreditNote,CreditNoteNo,int,,YES
StockCreditNote,CreditNoteDt,datetime,,YES
StockCreditNote,CreditNoteQty,real,,YES
StockCreditNote,CreditNoteRemark,varchar,256,YES
StockCreditNote,VAUid,varchar,32,YES
StockCreditNote,VActr,int,,YES
StockCreditNote,VATermId,varchar,32,YES
StockCreditNote,VACompCode,varchar,16,YES
StockMaster,StockNo,varchar,32,NO
StockMaster,BatchSrlNo,varchar,16,NO
StockMaster,LocnId,varchar,16,NO
StockMaster,YrOpBalQty,money,,YES
StockMaster,YrOpBalVal,money,,YES
StockMaster,CurBalQty,money,,YES
StockMaster,CurBalVal,money,,YES
StockMaster,VAUid,varchar,32,YES
StockMaster,VActr,int,,YES
StockMaster,VATermId,varchar,32,YES
StockMaster,VACompCode,varchar,16,YES
StockMasterExtd,StockNo,varchar,32,NO
StockMasterExtd,BatchSrlno,varchar,16,NO
StockMasterExtd,Qty1,real,,YES
StockMasterExtd,Qty2,real,,YES
StockMasterExtd,Qty3,real,,YES
StockMasterExtd,Qty4,real,,YES
StockMasterExtd,Qty5,real,,YES
StockMasterExtd,Qty6,real,,YES
StockMasterExtd,Qty7,real,,YES
StockMasterExtd,Qty8,real,,YES
StockMasterExtd,Qty9,real,,YES
StockMasterExtd,Qty10,real,,YES
StockMasterExtd,Qty11,real,,YES
StockMasterExtd,Qty12,real,,YES
StockMasterExtd,Qty13,real,,YES
StockMasterExtd,Qty14,real,,YES
StockMasterExtd,Qty15,real,,YES
StockMasterExtd,Qty16,real,,YES
StockMasterExtd,Qty17,real,,YES
StockMasterExtd,Qty18,real,,YES
StockMasterExtd,Qty19,real,,YES
StockMasterExtd,Qty20,real,,YES
StockMasterExtd,Qty21,real,,YES
StockMasterExtd,VAUId,varchar,32,YES
StockMasterExtd,VACtr,int,,YES
StockMasterExtd,VATermId,varchar,32,YES
StockMasterExtd,VACompCode,varchar,16,YES
StockMasterExtd01,StockNo,varchar,32,NO
StockMasterExtd01,BatchNo,varchar,32,NO
StockMasterExtd01,GradeCd,varchar,32,NO
StockMasterExtd01,LocationCd,varchar,32,NO
StockMasterExtd01,YrOpBalQty,money,,YES
StockMasterExtd01,YrOpBalVal,money,,YES
StockMasterExtd01,CurBalQty,money,,YES
StockMasterExtd01,CurBalVal,money,,YES
StockMasterExtd01,VAUid,varchar,32,YES
StockMasterExtd01,VActr,int,,YES
StockMasterExtd01,VATermId,varchar,32,YES
StockMasterExtd01,VACompCode,varchar,16,YES
StockMasterExtd02,StockNo,varchar,32,NO
StockMasterExtd02,ItemTag1,varchar,128,NO
StockMasterExtd02,BatchNo,varchar,32,NO
StockMasterExtd02,GradeCd,varchar,32,NO
StockMasterExtd02,LocationCd,varchar,32,NO
StockMasterExtd02,CurBalQty,money,,YES
StockMasterExtd02,CurBalVal,money,,YES
StockMasterExtd02,DateInsert,datetime,,YES
StockMasterExtd02,VaUid,varchar,32,YES
StockMasterExtd02,VActr,int,,YES
StockMasterExtd02,VATermId,varchar,32,YES
StockMasterExtd02,VACompCode,varchar,16,YES
StockMasterExtdOpBal,DateInsert,datetime,,YES
StockMasterExtdOpBal,ShoperDate,datetime,,YES
StockMasterExtdOpBal,StockNo,varchar,32,NO
StockMasterExtdOpBal,BatchNo,varchar,32,NO
StockMasterExtdOpBal,GradeCd,varchar,32,NO
StockMasterExtdOpBal,LocationCd,varchar,32,NO
StockMasterExtdOpBal,DayOpBalQty,money,,YES
StockMasterExtdOpBal,DayOpBalVal,money,,YES
StockMasterExtdOpBal,YrOpBalQty,money,,YES
StockMasterExtdOpBal,YrOpBalVal,money,,YES
StockMasterExtdOpBal,CurBalQty,money,,YES
StockMasterExtdOpBal,CurBalVal,money,,YES
StockMasterExtdOpBal,VAUid,varchar,32,YES
StockMasterExtdOpBal,VActr,int,,YES
StockMasterExtdOpBal,VATermId,varchar,32,YES
StockMasterExtdOpBal,VACompCode,varchar,16,YES
StockTrnSummary,StockNo,varchar,32,NO
StockTrnSummary,BatchSrlNo,varchar,16,NO
StockTrnSummary,LocnId,varchar,16,NO
StockTrnSummary,Yr,int,,NO
StockTrnSummary,MonthNo,int,,NO
StockTrnSummary,MonthOpBalQty,money,,YES
StockTrnSummary,MonthOpBalVal,money,,YES
StockTrnSummary,GoodsPurchQty,real,,YES
StockTrnSummary,GoodsPurchVal,money,,YES
StockTrnSummary,PurchRetnQty,real,,YES
StockTrnSummary,PurchRetnVal,money,,YES
StockTrnSummary,SaleQty,real,,YES
StockTrnSummary,SaleDocVal,money,,YES
StockTrnSummary,SaleRetnQty,real,,YES
StockTrnSummary,SaleRetnDocVal,money,,YES
StockTrnSummary,SaleStkVal,money,,YES
StockTrnSummary,SaleRetnStkVal,money,,YES
StockTrnSummary,CSTransferInQty,real,,YES
StockTrnSummary,CSTransferInVal,money,,YES
StockTrnSummary,CSTransferOutQty,real,,YES
StockTrnSummary,CSTransferOutVal,money,,YES
StockTrnSummary,MiscRcptQty,real,,YES
StockTrnSummary,MiscRcptVal,money,,YES
StockTrnSummary,MiscIssuQty,real,,YES
StockTrnSummary,MiscIssuVal,money,,YES
StockTrnSummary,ILTransferInQty,real,,YES
StockTrnSummary,ILTransferInVal,money,,YES
StockTrnSummary,ILTransferOutQty,real,,YES
StockTrnSummary,ILTransferOutVal,money,,YES
StockTrnSummary,ApprovalIssQty,real,,YES
StockTrnSummary,ApprovalIssVal,money,,YES
StockTrnSummary,ApprovalRetQty,real,,YES
StockTrnSummary,ApprovalRetVal,money,,YES
StockTrnSummary,MiscRcptStkVal,money,,YES
StockTrnSummary,MiscIssStkVal,money,,YES
StockTrnSummary,ApprovalIssStkVal,money,,YES
StockTrnSummary,ApprovalRetStkVal,money,,YES
StockTrnSummary,VAUid,varchar,32,YES
StockTrnSummary,VActr,int,,YES
StockTrnSummary,VATermId,varchar,32,YES
StockTrnSummary,VACompCode,varchar,16,YES
SubClass1Cat,Class1Cd,varchar,16,NO
SubClass1Cat,Class2Cd,varchar,16,NO
SubClass1Cat,SubClass1Cd,varchar,16,NO
SubClass1Cat,SubClass1Desc,varchar,50,YES
SubClass1Cat,ProdTaxType,varchar,16,YES
SubClass1Cat,RegularInd,varchar,2,YES
SubClass1Cat,AnalCode1,varchar,16,YES
SubClass1Cat,AnalCode2,varchar,16,YES
SubClass1Cat,AnalCode3,varchar,16,YES
SubClass1Cat,AnalCode4,varchar,16,YES
SubClass1Cat,AnalCode5,varchar,16,YES
SubClass1Cat,ImageId,varchar,60,YES
SubClass1Cat,VAUid,varchar,32,YES
SubClass1Cat,VActr,int,,YES
SubClass1Cat,VATermId,varchar,32,YES
SubClass1Cat,VACompCode,varchar,16,YES
SubClass1Cat,AnalCode6,varchar,16,YES
SubClass1Cat,AnalCode7,varchar,16,YES
SubClass1Cat,AnalCode8,varchar,16,YES
SubClass1Cat,AnalCode9,varchar,16,YES
SubClass1Cat,AnalCode10,varchar,16,YES
SubClass1Cat,AnalCode11,varchar,16,YES
SubClass1Cat,AnalCode12,varchar,16,YES
SubClass1Cat,AnalCode13,varchar,16,YES
SubClass1Cat,AnalCode14,varchar,16,YES
SubClass1Cat,AnalCode15,varchar,16,YES
SubClass1Cat,AnalCode16,varchar,16,YES
SubClass1Cat,AnalCode17,varchar,16,YES
SubClass1Cat,AnalCode18,varchar,16,YES
SubClass1Cat,AnalCode19,varchar,16,YES
SubClass1Cat,AnalCode20,varchar,16,YES
SubClass1Cat,AnalCode21,varchar,16,YES
SubClass1Cat,AnalCode22,varchar,16,YES
SubClass1Cat,AnalCode23,varchar,16,YES
SubClass1Cat,AnalCode24,varchar,16,YES
SubClass1Cat,AnalCode25,varchar,16,YES
SubClass1Cat,AnalCode26,varchar,16,YES
SubClass1Cat,AnalCode27,varchar,16,YES
SubClass1Cat,AnalCode28,varchar,16,YES
SubClass1Cat,AnalCode29,varchar,16,YES
SubClass1Cat,AnalCode30,varchar,16,YES
SubClass1Cat,AnalCode31,varchar,16,YES
SubClass1Cat,AnalCode32,varchar,16,YES
SubClass1Cat,Dateinsert,datetime,,YES
SubClass1Cat,Lastupdateddate,datetime,,YES
SubClass2Cat,Class1Cd,varchar,16,NO
SubClass2Cat,Class2Cd,varchar,16,NO
SubClass2Cat,SubClass2Cd,varchar,16,NO
SubClass2Cat,SubClass2Desc,varchar,50,YES
SubClass2Cat,VAUid,varchar,32,YES
SubClass2Cat,VActr,int,,YES
SubClass2Cat,VATermId,varchar,32,YES
SubClass2Cat,VACompCode,varchar,16,YES
SubClass2Cat,Dateinsert,datetime,,YES
SubClass2Cat,Lastupdateddate,datetime,,YES
SysParam,Id,varchar,16,NO
SysParam,Descr,varchar,100,YES
SysParam,ParamCode,varchar,50,YES
SysParam,Boolean,bit,,YES
SysParam,Intg,int,,YES
SysParam,Txt,varchar,256,YES
SysParam,Dt,datetime,,YES
SysParam,Sng,real,,YES
SysParam,Cur,money,,YES
SysParam,Opt,varchar,16,YES
SysParam,VAUid,varchar,32,YES
SysParam,VActr,int,,YES
SysParam,VATermId,varchar,32,YES
SysParam,VACompCode,varchar,16,YES
SysParamExtd,Id,varchar,16,NO
SysParamExtd,ParamCode,varchar,50,YES
SysParamExtd,Fixed,varchar,15,YES
SysParamExtd,Changed,int,,YES
SysParamExtd,Category,varchar,30,YES
SysParamExtd,CatDescr,varchar,100,YES
SysParamExtd,DispOrder,int,,YES
SysParamExtd,VAUid,varchar,32,YES
SysParamExtd,VActr,int,,YES
SysParamExtd,VATermId,varchar,32,YES
SysParamExtd,VACompCode,varchar,16,YES
SysParamLookUp,ParamCode,varchar,50,YES
SysParamLookUp,String,varchar,100,YES
SysParamLookUp,Value,varchar,100,YES
SysParamLookUp,ReturnTyp,varchar,30,YES
SysParamLookUp,VAUid,varchar,32,YES
SysParamLookUp,VActr,int,,YES
SysParamLookUp,VATermId,varchar,32,YES
SysParamLookUp,VACompCode,varchar,16,YES
TallyExportedTrans,TrnType,int,,NO
TallyExportedTrans,VoucherNo,varchar,50,NO
TallyExportedTrans,VocherDt,datetime,,YES
TallyExportedTrans,ExportDt,datetime,,YES
TallyExportedTrans,CtrlNo,int,,YES
TallyExportedTrans,VAUid,varchar,32,YES
TallyExportedTrans,VActr,int,,YES
TallyExportedTrans,VATermId,varchar,32,YES
TallyExportedTrans,VACompCode,varchar,16,YES
TallyHSNRules,MapId,int,,NO
TallyHSNRules,stockno,varchar,32,YES
TallyHSNRules,Class1Cd,varchar,16,YES
TallyHSNRules,Class2Cd,varchar,16,YES
TallyHSNRules,SubClass1Cd,varchar,16,YES
TallyHSNRules,SubClass2Cd,varchar,16,YES
TallyHSNRules,SizeCd,varchar,16,YES
TallyHSNRules,HSNCode,varchar,16,YES
TallyHSNRules,LevelNo,varchar,6,YES
TallyHSNRules,DateInsert,datetime,,YES
TallyHSNRules,VAUid,varchar,32,YES
TallyHSNRules,VActr,int,,YES
TallyHSNRules,VATermId,varchar,32,YES
TallyHSNRules,VACompCode,varchar,16,YES
TallyHSNRules,SHOPERDBVER,int,,YES
TallyMapPurchTaxCat,TaxComponent,money,,NO
TallyMapPurchTaxCat,MapName,varchar,64,NO
TallyMapPurchTaxCat,T1Type,varchar,16,YES
TallyMapPurchTaxCat,T1Rate,money,,YES
TallyMapPurchTaxCat,T2Type,varchar,16,YES
TallyMapPurchTaxCat,T2Rate,money,,YES
TallyMapPurchTaxCat,T3Type,varchar,16,YES
TallyMapPurchTaxCat,T3Rate,money,,YES
TallyMapPurchTaxCat,T4Type,varchar,16,YES
TallyMapPurchTaxCat,T4Rate,money,,YES
TallyMapPurchTaxCat,T5Type,varchar,16,YES
TallyMapPurchTaxCat,T5Rate,money,,YES
TallyMapPurchTaxCat,TaxCnt,numeric,,YES
TallyMapPurchTaxCat,VAUid,varchar,32,YES
TallyMapPurchTaxCat,VActr,int,,YES
TallyMapPurchTaxCat,VATermId,varchar,32,YES
TallyMapPurchTaxCat,VACompCode,varchar,16,YES
TallyMapSettingInfo,MapName,varchar,64,NO
TallyMapSettingInfo,PostStartDate,datetime,,NO
TallyMapSettingInfo,ShoperCompanyCode,varchar,16,YES
TallyMapSettingInfo,ShoperCompanyName,varchar,64,YES
TallyMapSettingInfo,isHSNCodeEnabled,varchar,1,YES
TallyMapSettingInfo,isShopSalesasLedgerName,varchar,1,YES
TallyMapSettingInfo,isDiscountasLineEntry,varchar,1,YES
TallyMapSettingInfo,isDetailedPayModes,varchar,1,YES
TallyMapSettingInfo,isDetailedDeductions,varchar,1,YES
TallyMapSettingInfo,isDetailedAddons,varchar,1,YES
TallyMapSettingInfo,isOffline,varchar,1,YES
TallyMapSettingInfo,CreditCumulative,varchar,1,YES
TallyMapSettingInfo,TaxType,varchar,16,YES
TallyMapSettingInfo,Sale,varchar,16,YES
TallyMapSettingInfo,SalesReturns,varchar,16,YES
TallyMapSettingInfo,Payments,varchar,16,YES
TallyMapSettingInfo,Receipts,varchar,16,YES
TallyMapSettingInfo,Purchase,varchar,16,YES
TallyMapSettingInfo,PurchaseReturns,varchar,16,YES
TallyMapSettingInfo,Advances,varchar,16,YES
TallyMapSettingInfo,LedgerNameFormat,varchar,256,YES
TallyMapSettingInfo,TallyCompanyName,varchar,64,YES
TallyMapSettingInfo,TallyGUID,varchar,64,YES
TallyMapSettingInfo,TallyState,varchar,64,YES
TallyMapSettingInfo,FirstAliasNameFormat,varchar,256,YES
TallyMapSettingInfo,ShrmGroupName,varchar,64,YES
TallyMapSettingInfo,ShoperBaseCurrency,varchar,32,YES
TallyMapSettingInfo,TallyServerIP,varchar,64,YES
TallyMapSettingInfo,TallyServerPort,varchar,16,YES
TallyMapSettingInfo,TallyBaseCurrency,varchar,64,YES
TallyMapSettingInfo,IsDeactivated,varchar,1,YES
TallyMapSettingInfo,IsDeleted,varchar,1,YES
TallyMapSettingInfo,isAutoCreateMasters,varchar,1,YES
TallyMapSettingInfo,LastPostedDate,datetime,,YES
TallyMapSettingInfo,OfflineFileGen,varchar,16,YES
TallyMapSettingInfo,OfflineFileLoaded,varchar,16,YES
TallyMapSettingInfo,MasterNamePrefix,varchar,32,YES
TallyMapSettingInfo,isPrefix,varchar,1,YES
TallyMapSettingInfo,VAUid,varchar,32,YES
TallyMapSettingInfo,VActr,int,,YES
TallyMapSettingInfo,VATermId,varchar,32,YES
TallyMapSettingInfo,VACompCode,varchar,16,YES
TallyMapSettingInfo,MapCode,varchar,8,YES
TallyMapSettingInfo,isScheduled,varchar,1,YES
TallyMapSettingInfo,SHOPERDBVER,int,,YES
TallyMapSettingInfo,isPostTransfers,varchar,1,YES
TallyMapSettingInfo,isUseGodown,varchar,1,NO
TallyMapSettingInfo,isUseCostCenter,varchar,1,NO
TallyMapSettingInfo,isNoCustomer,varchar,1,NO
TallyMapSettingInfo,isMapNameinVoucherNumber,varchar,1,NO
TallyMapSettingInfo,isSendClosingStock,varchar,1,NO
TallyMapSettingInfo,isCompanyCodeinBillRef,varchar,1,NO
TallyMapSettingInfo,isUsePrefixForVoucherTypes,varchar,1,YES
TallyMapSettingInfo,isPostBeforeTaxDetails,varchar,1,YES
TallyMapSettingInfo,isPostVoucherNarration,varchar,1,YES
TallyMapSettingInfo,isSendAllCustomers,varchar,1,YES
TallyMapSettingInfo,isUsePrefixForLedgers,varchar,1,YES
TallyMapSettingInfo,isCustomerInfoInRemarks,varchar,1,NO
TallyMapSettingInfo,VATClass_SalesReturn,varchar,256,YES
TallyMapSettingInfo,VATClass_PurchaseReturn,varchar,256,YES
TallyMapSettingInfo,isPostPurchaseDiscounts,varchar,1,YES
TallyMasterInfo,Alias,varchar,256,NO
TallyMasterInfo,ShoperMasterName,varchar,100,YES
TallyMasterInfo,GroupName,varchar,64,YES
TallyMasterInfo,LedgerName,varchar,100,YES
TallyMasterInfo,PaymodeType,int,,YES
TallyMasterInfo,AmountType,varchar,64,YES
TallyMasterInfo,ProductTax,varchar,64,YES
TallyMasterInfo,SourceTax,varchar,64,YES
TallyMasterInfo,DestinationTax,varchar,64,YES
TallyMasterInfo,Tax,varchar,64,YES
TallyMasterInfo,TaxClassification,varchar,100,YES
TallyMasterInfo,MasterCode,varchar,100,YES
TallyMasterInfo,MasterType,varchar,64,YES
TallyMasterInfo,FirstAlias,varchar,100,YES
TallyMasterInfo,isOldTallyMaster,varchar,1,YES
TallyMasterInfo,SerialNo,numeric,,NO
TallyMasterInfo,isConfirmed,varchar,1,YES
TallyMasterInfo,MapName,varchar,64,YES
TallyMasterInfo,OfflineFileGen,varchar,64,YES
TallyMasterInfo,OfflineFileLoaded,varchar,64,YES
TallyMasterInfo,VAUid,varchar,32,YES
TallyMasterInfo,VActr,int,,YES
TallyMasterInfo,VATermId,varchar,32,YES
TallyMasterInfo,VACompCode,varchar,16,YES
TallyMasterInfo,SHOPERDBVER,int,,YES
TallyMasterInfo,CreditLimitAmount,money,,YES
TallyMasterInfo,CreditLimitDays,int,,YES
TallyMasterInfo,ISGSTLEdger,char,1,YES
TallyPostingSettings,TranType,int,,NO
TallyPostingSettings,SlNo,int,,NO
TallyPostingSettings,PayMode,int,,YES
TallyPostingSettings,UseCode,int,,YES
TallyPostingSettings,ModeCode,varchar,20,YES
TallyPostingSettings,PrdTaxType,varchar,16,YES
TallyPostingSettings,SrcTaxType,varchar,16,YES
TallyPostingSettings,DestTaxType,varchar,16,YES
TallyPostingSettings,TaxPercentage,varchar,5,YES
TallyPostingSettings,AccountType,varchar,2,YES
TallyPostingSettings,AmountType,varchar,2,YES
TallyPostingSettings,AssessableValType,varchar,2,YES
TallyPostingSettings,LedgerName,varchar,50,YES
TallyPostingSettings,TaxClassification,varchar,50,YES
TallyPostingSettings,CompanyCd,varchar,256,YES
TallyPostingSettings,VAUid,varchar,32,YES
TallyPostingSettings,VActr,int,,YES
TallyPostingSettings,VATermId,varchar,32,YES
TallyPostingSettings,VACompCode,varchar,16,YES
TallyPrintConfigDetails,ConfigName,varchar,256,NO
TallyPrintConfigDetails,ParamName,varchar,256,NO
TallyPrintConfigDetails,ParamValue,varchar,256,YES
TallyPrintConfigDetails,DataType,varchar,16,YES
TallyPrintConfigHeader,Terminal,varchar,256,NO
TallyPrintConfigHeader,TrnType,int,,NO
TallyPrintConfigHeader,ConfigName,varchar,256,NO
TallyPrintConfigHeader,ReportName,varchar,256,YES
TallyPrintConfigHeader,TcpLocation,varchar,256,YES
TallyPrintConfigHeader,IsActive,bit,,YES
TallyPrintConfigHeader,PrinterName,varchar,256,YES
TallyPrintConfigHeader,PrintMode,varchar,256,YES
TallyPrintConfigHeader,PrintPreview,bit,,YES
TallyPrintConfigHeader,NoOfCopies,int,,YES
TallyPrintConfigHeader,IsCustom,tinyint,,YES
TallyVchInfo,VchID,varchar,256,NO
TallyVchInfo,VchGUID,varchar,64,NO
TallyVchInfo,TrnType,int,,NO
TallyVchInfo,Prefix,varchar,16,YES
TallyVchInfo,VoucherNo,varchar,10,YES
TallyVchInfo,ExportDt,datetime,,YES
TallyVchInfo,VoucherDt,datetime,,YES
TallyVchInfo,CtrlNo,int,,YES
TallyVchInfo,MapName,varchar,64,NO
TallyVchInfo,IsOptional,varchar,1,YES
TallyVchInfo,MasterId,varchar,10,YES
TallyVchInfo,OfflineFileGen,varchar,16,YES
TallyVchInfo,OfflineFileLoaded,varchar,16,YES
TallyVchInfo,VAUid,varchar,32,YES
TallyVchInfo,VActr,int,,YES
TallyVchInfo,VATermId,varchar,32,YES
TallyVchInfo,VACompCode,varchar,16,YES
TallyVchInfo,VchHashCode,varchar,128,YES
TallyVchInfo,SHOPERDBVER,int,,YES
TallyVchInfo,Narration,varchar,4000,YES
TallyVchInfo,isCorrectedVoucher,varchar,1,YES
TempIMConfigDefValsuper,Flag1,int,,YES
